Invoice/Item Number,Date,Store Number,Store Name,Address,City,Zip Code,Store Location,County Number,County,Category,Category Name,Vendor Number,Vendor Name,Item Number,Item Description,Pack,Bottle Volume (ml),State Bottle Cost,State Bottle Retail,Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons)
INV-24540600003,01/14/2020,5170,CASEY'S GENERAL STORE #1414  / STATE,911 3RD  AVE SW,STATE CENTER,50247,POINT (-93.165186 42.009066),64,MARSHALL,1031100,AMERICAN VODKAS,260,DIAGEO AMERICAS,37991,SMIRNOFF 80PRF MINI,12,50,$7.47,$11.21,6,$67.26,0.3,0.07
INV-24540500009,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1062400,SPICED RUM,260,DIAGEO AMERICAS,43337,CAPTAIN MORGAN ORIGINAL SPICED,12,"1,000",$11.75,$17.63,1,$17.63,1,0.26
INV-24533300030,01/14/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1011400,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26824,JACK DANIELS OLD #7 BLACK LABEL SQUARE,24,375,$7.50,$11.25,24,$270.00,9,2.37
INV-24533500034,01/14/2020,5524,EAST SIDE LIQUOR & GROCERY,1116 E NEVADA ST,MARSHALLTOWN,50158,POINT (-92.893113 42.044345),64,MARSHALL,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,64870,FIREBALL CINNAMON WHISKEY,48,100,$0.90,$1.35,144,$194.40,14.4,3.8
INV-24533900016,01/14/2020,4205,FAREWAY STORES #467 / MARSHALLTOWN,102 WEST ANSON ST,MARSHALLTOWN,50158,POINT (-92.914409 42.038157000000005),64,MARSHALL,1062200,WHITE RUM,434,LUXCO INC,46350,HAWKEYE LIGHT RUM,6,"1,750",$7.67,$11.51,6,$69.06,10.5,2.77
INV-24540600001,01/14/2020,5170,CASEY'S GENERAL STORE #1414  / STATE,911 3RD  AVE SW,STATE CENTER,50247,POINT (-93.165186 42.009066),64,MARSHALL,1012100,CANADIAN WHISKIES,260,DIAGEO AMERICAS,10803,CROWN ROYAL REGAL APPLE MINI,10,50,$7.35,$11.03,6,$66.18,0.3,0.07
INV-24533300071,01/14/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,67266,YUKON JACK,12,750,$9.25,$13.88,2,$27.76,1.5,0.39
INV-24533500019,01/14/2020,5524,EAST SIDE LIQUOR & GROCERY,1116 E NEVADA ST,MARSHALLTOWN,50158,POINT (-92.893113 42.044345),64,MARSHALL,1051100,AMERICAN BRANDIES,205,E & J GALLO WINERY,52593,E & J VS,24,200,$2.00,$3.00,24,$72.00,4.8,1.26
INV-24533500009,01/14/2020,5524,EAST SIDE LIQUOR & GROCERY,1116 E NEVADA ST,MARSHALLTOWN,50158,POINT (-92.893113 42.044345),64,MARSHALL,1031100,AMERICAN VODKAS,300,MCCORMICK DISTILLING CO.,36904,MCCORMICK 80PRF VODKA PET,24,375,$1.80,$2.70,24,$64.80,9,2.37
INV-24540500010,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1062400,SPICED RUM,259,HEAVEN HILL BRANDS,43027,ADMIRAL NELSON SPICED RUM,12,"1,000",$7.49,$11.24,1,$11.24,1,0.26
INV-24534300033,01/14/2020,5643,CONOCO / LE GRAND,806 W MAIN ST,LE GRAND,50142,POINT (-92.78465400000002 42.006665),64,MARSHALL,1051100,AMERICAN BRANDIES,259,HEAVEN HILL BRANDS,52316,CHRISTIAN BROS BRANDY,12,750,$6.00,$9.00,2,$18.00,1.5,0.39
INV-24540600008,01/14/2020,5170,CASEY'S GENERAL STORE #1414  / STATE,911 3RD  AVE SW,STATE CENTER,50247,POINT (-93.165186 42.009066),64,MARSHALL,1011200,STRAIGHT BOURBON WHISKIES,65,JIM BEAM BRANDS,19066,JIM BEAM,12,750,$10.50,$15.75,6,$94.50,4.5,1.18
INV-24533300029,01/14/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1011400,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,$9.06,$13.59,12,$163.08,0.6,0.15
INV-24540500006,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1031100,AMERICAN VODKAS,301,FIFTH GENERATION INC,38178,TITOS HANDMADE VODKA,6,"1,750",$19.00,$28.50,1,$28.50,1.75,0.46
INV-24534300042,01/14/2020,5643,CONOCO / LE GRAND,806 W MAIN ST,LE GRAND,50142,POINT (-92.78465400000002 42.006665),64,MARSHALL,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,64868,FIREBALL CINNAMON WHISKEY,6,"1,750",$15.33,$23.00,2,$46.00,3.5,0.92
INV-24533700039,01/14/2020,2544,HY-VEE FOOD STORE / MARSHALLTOWN,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,MARSHALL,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11788,BLACK VELVET,6,"1,750",$10.45,$15.68,54,$846.72,94.5,24.96
INV-24540500016,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1082200,IMPORTED SCHNAPPS,421,SAZERAC COMPANY  INC,69711,DR MCGILLICUDDYS WILD GRAPE,12,750,$8.66,$12.99,1,$12.99,0.75,0.19
INV-24534300021,01/14/2020,5643,CONOCO / LE GRAND,806 W MAIN ST,LE GRAND,50142,POINT (-92.78465400000002 42.006665),64,MARSHALL,1062400,SPICED RUM,260,DIAGEO AMERICAS,43336,CAPTAIN MORGAN ORIGINAL SPICED,12,750,$9.06,$13.59,3,$40.77,2.25,0.59
INV-24534000004,01/14/2020,2592,HY-VEE DRUGSTORE / MARSHALLTOWN,1712 S CENTER  ST,MARSHALLTOWN,50158,POINT (-92.91250500000001 42.027531),64,MARSHALL,1031100,AMERICAN VODKAS,434,LUXCO INC,36305,HAWKEYE VODKA PET,12,750,$3.34,$5.01,12,$60.12,9,2.37
INV-24533600004,01/14/2020,2544,HY-VEE FOOD STORE / MARSHALLTOWN,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,MARSHALL,1901200,SPECIAL ORDER ITEMS,421,SAZERAC COMPANY  INC,980023,HA BUFFALO TRACE BOURBON CREAM,12,750,$10.40,$15.60,2,$31.20,1.5,0.39
INV-24540500023,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1012200,SCOTCH WHISKIES,55,SAZERAC NORTH AMERICA,8828,LAUDERS,6,"1,750",$10.00,$15.00,1,$16.77,1.75,0.46
INV-24540500001,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1031100,AMERICAN VODKAS,434,LUXCO INC,36304,HAWKEYE VODKA,24,375,$1.86,$2.79,6,$16.74,2.25,0.59
INV-24533100029,01/14/2020,3881,7 RAYOS LIQUOR STORE,120 E MAIN ST,MARSHALLTOWN,50158,POINT (-92.9104 42.049166),64,MARSHALL,1012400,IRISH WHISKIES,240,WILLIAM GRANT & SONS INC,15940,TULLAMORE DEW IRISH WHISKY,12,750,$15.00,$22.50,6,$135.00,4.5,1.18
INV-24534000015,01/14/2020,2592,HY-VEE DRUGSTORE / MARSHALLTOWN,1712 S CENTER  ST,MARSHALLTOWN,50158,POINT (-92.91250500000001 42.027531),64,MARSHALL,1011100,BLENDED WHISKIES,492,WESTERN SPIRITS BEVERAGE,27474,BIRD DOG BLACKBERRY,6,750,$10.00,$15.00,1,$15.00,0.75,0.19
INV-24534100006,01/14/2020,5303,CASEY'S GENERAL STORE # 3508/ MARSHA,108 IOWA AVE W,MARSHALLTOWN,50158,POINT (-92.916279 42.00706),64,MARSHALL,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11776,BLACK VELVET,12,750,$5.23,$7.85,12,$94.20,9,2.37
INV-24534000010,01/14/2020,2592,HY-VEE DRUGSTORE / MARSHALLTOWN,1712 S CENTER  ST,MARSHALLTOWN,50158,POINT (-92.91250500000001 42.027531),64,MARSHALL,1062100,GOLD RUM,35,BACARDI USA INC,43031,BACARDI GOLD MINI,12,50,$5.54,$8.31,1,$8.31,0.05,0.01
INV-24540500012,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,64867,FIREBALL CINNAMON WHISKEY,12,"1,000",$11.34,$17.01,1,$17.01,1,0.26
INV-24540500028,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1031100,AMERICAN VODKAS,55,SAZERAC NORTH AMERICA,37938,SKOL VODKA,6,"1,750",$7.11,$10.67,6,$61.02,10.5,2.77
INV-24533700023,01/14/2020,2544,HY-VEE FOOD STORE / MARSHALLTOWN,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,MARSHALL,1032100,IMPORTED VODKAS,115,CONSTELLATION BRANDS INC,34821,SVEDKA 80PRF,6,"1,750",$13.50,$20.25,6,$117.00,10.5,2.77
INV-24533300063,01/14/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1022100,MIXTO TEQUILA,395,PROXIMO,89191,JOSE CUERVO ESPECIAL REPOSADO MINI,12,50,$11.50,$17.25,1,$17.25,0.05,0.01
INV-24540600006,01/14/2020,5170,CASEY'S GENERAL STORE #1414  / STATE,911 3RD  AVE SW,STATE CENTER,50247,POINT (-93.165186 42.009066),64,MARSHALL,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11774,BLACK VELVET,24,375,$3.07,$4.61,24,$110.64,9,2.37
INV-24533900018,01/14/2020,4205,FAREWAY STORES #467 / MARSHALLTOWN,102 WEST ANSON ST,MARSHALLTOWN,50158,POINT (-92.914409 42.038157000000005),64,MARSHALL,1031100,AMERICAN VODKAS,434,LUXCO INC,36308,HAWKEYE VODKA,6,"1,750",$7.17,$10.76,12,$129.12,21,5.54
INV-24540500014,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11777,BLACK VELVET,12,"1,000",$6.63,$9.95,1,$9.95,1,0.26
INV-24534300015,01/14/2020,5643,CONOCO / LE GRAND,806 W MAIN ST,LE GRAND,50142,POINT (-92.78465400000002 42.006665),64,MARSHALL,1011400,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26828,JACK DANIELS OLD #7 BLACK LABEL,6,"1,750",$30.68,$46.02,1,$46.02,1.75,0.46
INV-24540600007,01/14/2020,5170,CASEY'S GENERAL STORE #1414  / STATE,911 3RD  AVE SW,STATE CENTER,50247,POINT (-93.165186 42.009066),64,MARSHALL,1011200,STRAIGHT BOURBON WHISKIES,65,JIM BEAM BRANDS,19064,JIM BEAM,24,375,$5.50,$8.25,6,$49.50,2.25,0.59
INV-24534300009,01/14/2020,5643,CONOCO / LE GRAND,806 W MAIN ST,LE GRAND,50142,POINT (-92.78465400000002 42.006665),64,MARSHALL,1031100,AMERICAN VODKAS,260,DIAGEO AMERICAS,37998,SMIRNOFF 80PRF,6,"1,750",$14.75,$22.13,2,$44.26,3.5,0.92
INV-24533900004,01/14/2020,4205,FAREWAY STORES #467 / MARSHALLTOWN,102 WEST ANSON ST,MARSHALLTOWN,50158,POINT (-92.914409 42.038157000000005),64,MARSHALL,1081200,CREAM LIQUEURS,260,DIAGEO AMERICAS,68036,BAILEYS ORIGINAL IRISH CREAM,12,750,$16.49,$24.74,12,$243.00,9,2.37
INV-24540600013,01/14/2020,5170,CASEY'S GENERAL STORE #1414  / STATE,911 3RD  AVE SW,STATE CENTER,50247,POINT (-93.165186 42.009066),64,MARSHALL,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,86886,SOUTHERN COMFORT,12,750,$10.33,$15.50,6,$93.00,4.5,1.18
INV-24540600011,01/14/2020,5170,CASEY'S GENERAL STORE #1414  / STATE,911 3RD  AVE SW,STATE CENTER,50247,POINT (-93.165186 42.009066),64,MARSHALL,1062400,SPICED RUM,260,DIAGEO AMERICAS,43338,CAPTAIN MORGAN ORIGINAL SPICED,6,"1,750",$18.00,$27.00,6,$162.00,10.5,2.77
INV-24533400007,01/14/2020,4828,CASEY'S GENERAL STORE #3228 / MARSHALLTOWN,916 E MAIN ST,MARSHALLTOWN,50158,POINT (-92.89647300000001 42.049238),64,MARSHALL,1031100,AMERICAN VODKAS,434,LUXCO INC,36308,HAWKEYE VODKA,6,"1,750",$7.17,$10.76,24,$258.24,42,11.09
INV-24540500025,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1031100,AMERICAN VODKAS,300,MCCORMICK DISTILLING CO.,36887,MCCORMICK 80PRF VODKA,12,"1,000",$4.13,$6.20,2,$12.40,2,0.52
INV-24540500024,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1012200,SCOTCH WHISKIES,260,DIAGEO AMERICAS,5289,J & B RARE SCOTCH,12,"1,000",$14.98,$22.47,1,$22.47,1,0.26
INV-24540600014,01/14/2020,5170,CASEY'S GENERAL STORE #1414  / STATE,911 3RD  AVE SW,STATE CENTER,50247,POINT (-93.165186 42.009066),64,MARSHALL,1052100,IMPORTED BRANDIES,420,MOET HENNESSY USA,48099,HENNESSY VS,24,200,$6.49,$9.74,6,$58.44,1.2,0.31
INV-24540500029,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1012100,CANADIAN WHISKIES,260,DIAGEO AMERICAS,11297,CROWN ROYAL,12,"1,000",$18.89,$28.34,12,$340.08,12,3.17
INV-24540500027,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1031100,AMERICAN VODKAS,421,SAZERAC COMPANY  INC,37417,POPOV 80PRF,12,"1,000",$5.50,$8.25,12,$99.00,12,3.17
INV-24534200012,01/14/2020,3719,WAL-MART 0581 / MARSHALLTOWN,2802 S CENTER ST,MARSHALLTOWN,50158,POINT (-92.91231 42.012918),64,MARSHALL,1032100,IMPORTED VODKAS,65,JIM BEAM BRANDS,34578,PINNACLE,6,"1,750",$12.59,$18.89,6,$113.34,10.5,2.77
INV-24534000021,01/14/2020,2592,HY-VEE DRUGSTORE / MARSHALLTOWN,1712 S CENTER  ST,MARSHALLTOWN,50158,POINT (-92.91250500000001 42.027531),64,MARSHALL,1062400,SPICED RUM,260,DIAGEO AMERICAS,1799,CAPTAIN MORGAN ORIGINAL SPICED BARREL,6,"1,750",$18.00,$27.00,2,$54.00,3.5,0.92
INV-24540600012,01/14/2020,5170,CASEY'S GENERAL STORE #1414  / STATE,911 3RD  AVE SW,STATE CENTER,50247,POINT (-93.165186 42.009066),64,MARSHALL,1011400,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26824,JACK DANIELS OLD #7 BLACK LABEL SQUARE,24,375,$7.50,$11.25,24,$270.00,9,2.37
INV-24533300005,01/14/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1052100,IMPORTED BRANDIES,420,MOET HENNESSY USA,48105,HENNESSY VS,12,375,$10.99,$16.49,12,$193.32,4.5,1.18
INV-24540500007,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1032200,IMPORTED FLAVORED VODKA,370,PERNOD RICARD USA,34015,ABSOLUT APEACH,12,"1,000",$12.49,$18.74,1,$18.74,1,0.26
INV-24534200016,01/14/2020,3719,WAL-MART 0581 / MARSHALLTOWN,2802 S CENTER ST,MARSHALLTOWN,50158,POINT (-92.91231 42.012918),64,MARSHALL,1071100,COCKTAILS/RTD,395,PROXIMO,58872,JOSE CUERVO AUTHENTIC LIGHT LIME MARGARITA,6,"1,750",$8.74,$13.11,6,$78.66,10.5,2.77
INV-24540500021,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1011200,STRAIGHT BOURBON WHISKIES,55,SAZERAC NORTH AMERICA,21597,TEN HIGH,12,"1,000",$4.94,$7.41,2,$14.82,2,0.52
INV-24533700005,01/14/2020,2544,HY-VEE FOOD STORE / MARSHALLTOWN,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,MARSHALL,1031200,AMERICAN FLAVORED VODKA,380,PHILLIPS BEVERAGE,41707,PHILLIPS LIME VODKA,12,"1,000",$5.78,$8.67,12,$104.04,12,3.17
INV-24533500001,01/14/2020,5524,EAST SIDE LIQUOR & GROCERY,1116 E NEVADA ST,MARSHALLTOWN,50158,POINT (-92.893113 42.044345),64,MARSHALL,1041100,AMERICAN DRY GINS,370,PERNOD RICARD USA,32231,SEAGRAMS EXTRA DRY GIN MINI,12,50,$3.30,$4.95,12,$59.40,0.6,0.15
INV-24533700033,01/14/2020,2544,HY-VEE FOOD STORE / MARSHALLTOWN,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,MARSHALL,1071100,COCKTAILS/RTD,55,SAZERAC NORTH AMERICA,57144,CHI-CHI'S WHITE RUSSIAN,6,"1,750",$6.50,$9.75,6,$55.56,10.5,2.77
INV-24533300014,01/14/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1022200,100% AGAVE TEQUILA,370,PERNOD RICARD USA,89610,OLMECA ALTOS REPOSADO,6,750,$13.49,$20.24,6,$116.94,4.5,1.18
INV-24540500013,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1012100,CANADIAN WHISKIES,260,DIAGEO AMERICAS,10808,CROWN ROYAL REGAL APPLE,12,"1,000",$18.89,$28.34,2,$56.68,2,0.52
INV-24540500018,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1051100,AMERICAN BRANDIES,259,HEAVEN HILL BRANDS,52319,CHRISTIAN BROS BRANDY ROUND,12,"1,000",$7.13,$10.70,2,$21.40,2,0.52
INV-24540500030,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11788,BLACK VELVET,6,"1,750",$10.45,$15.68,6,$94.08,10.5,2.77
INV-24540500004,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1011400,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26586,GENTLEMAN JACK,12,750,$20.01,$30.02,1,$30.02,0.75,0.19
INV-24533300021,01/14/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1041100,AMERICAN DRY GINS,564,JACOB RIEGER & COMPANY LLC,30668,RIEGERS MIDWESTERN DRY GIN,6,750,$13.32,$19.98,2,$39.96,1.5,0.39
INV-24533200013,01/14/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1062400,SPICED RUM,260,DIAGEO AMERICAS,43338,CAPTAIN MORGAN ORIGINAL SPICED,6,"1,750",$18.00,$27.00,6,$162.00,10.5,2.77
INV-24540600005,01/14/2020,5170,CASEY'S GENERAL STORE #1414  / STATE,911 3RD  AVE SW,STATE CENTER,50247,POINT (-93.165186 42.009066),64,MARSHALL,1031100,AMERICAN VODKAS,297,LAIRD & COMPANY,35918,FIVE O'CLOCK VODKA,6,"1,750",$7.20,$10.80,6,$64.80,10.5,2.77
INV-24540600010,01/14/2020,5170,CASEY'S GENERAL STORE #1414  / STATE,911 3RD  AVE SW,STATE CENTER,50247,POINT (-93.165186 42.009066),64,MARSHALL,1062400,SPICED RUM,259,HEAVEN HILL BRANDS,43025,ADMIRAL NELSON SPICED RUM PET,12,750,$6.00,$9.00,6,$54.00,4.5,1.18
INV-24540500022,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1011100,BLENDED WHISKIES,65,JIM BEAM BRANDS,22787,BEAMS 8 STAR BL WHISKEY,12,"1,000",$4.69,$7.04,1,$7.04,1,0.26
INV-24540600015,01/14/2020,5170,CASEY'S GENERAL STORE #1414  / STATE,911 3RD  AVE SW,STATE CENTER,50247,POINT (-93.165186 42.009066),64,MARSHALL,1022100,MIXTO TEQUILA,395,PROXIMO,89199,JOSE CUERVO ESPECIAL REPOSADO SQUARE,12,375,$5.50,$8.25,6,$49.50,2.25,0.59
INV-24540500008,01/14/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1062400,SPICED RUM,240,WILLIAM GRANT & SONS INC,45887,SAILOR JERRY SPICED NAVY RUM,12,"1,000",$11.78,$17.67,1,$17.67,1,0.26
INV-24691200024,01/21/2020,2592,HY-VEE DRUGSTORE / MARSHALLTOWN,1712 S CENTER  ST,MARSHALLTOWN,50158,POINT (-92.91250500000001 42.027531),64,MARSHALL,1081500,TRIPLE SEC,434,LUXCO INC,86250,JUAREZ TRIPLE SEC,12,750,$2.67,$4.01,2,$8.02,1.5,0.39
INV-24690800031,01/21/2020,5524,EAST SIDE LIQUOR & GROCERY,1116 E NEVADA ST,MARSHALLTOWN,50158,POINT (-92.893113 42.044345),64,MARSHALL,1062300,AGED DARK RUM,65,JIM BEAM BRANDS,44442,CRUZAN BLACKSTRAP,6,750,$8.20,$12.30,2,$24.60,1.5,0.39
INV-24690700002,01/21/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1041100,AMERICAN DRY GINS,552,"RESTLESS SPIRITS DISTILLING COMPANY, LLC",29398,BUILDERS BOTANICAL GIN,6,750,$14.49,$21.74,3,$65.22,2.25,0.59
INV-24690200008,01/21/2020,5718,CASEY'S GENERAL STORE #1303,111 N. 3RD AVENUE,MARSHALLTOWN,50158,POINT (-92.908032 42.051236),64,MARSHALL,1052100,IMPORTED BRANDIES,420,MOET HENNESSY USA,48105,HENNESSY VS,12,375,$10.99,$16.49,12,$193.32,4.5,1.18
INV-24691300003,01/21/2020,5303,CASEY'S GENERAL STORE # 3508/ MARSHA,108 IOWA AVE W,MARSHALLTOWN,50158,POINT (-92.916279 42.00706),64,MARSHALL,1052100,IMPORTED BRANDIES,420,MOET HENNESSY USA,48099,HENNESSY VS,24,200,$6.49,$9.74,6,$58.44,1.2,0.31
INV-24690100012,01/21/2020,5117,FOOD & GAS MART  /  MARSHALLTOWN,"613, N 3RD AVE",MARSHALLTOWN,50158,POINT (-92.9081 42.057471),64,MARSHALL,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,64858,FIREBALL CINNAMON WHISKEY MINI DISPENSER,1,50,$30.00,$45.00,3,$135.00,0.15,0.03
INV-24690000002,01/21/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1052100,IMPORTED BRANDIES,420,MOET HENNESSY USA,48105,HENNESSY VS,12,375,$10.99,$16.49,24,$386.64,9,2.37
INV-24691000047,01/21/2020,2544,HY-VEE FOOD STORE / MARSHALLTOWN,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,MARSHALL,1011200,STRAIGHT BOURBON WHISKIES,421,SAZERAC COMPANY  INC,16516,ANCIENT AGE BOURBON,12,750,$6.16,$9.24,12,$110.88,9,2.37
INV-24690600024,01/21/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,66213,PIEHOLE PECAN PIE,12,750,$7.49,$11.24,1,$11.24,0.75,0.19
INV-24689900011,01/21/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1031100,AMERICAN VODKAS,297,LAIRD & COMPANY,35918,FIVE O'CLOCK VODKA,6,"1,750",$7.20,$10.80,6,$64.80,10.5,2.77
INV-24691200027,01/21/2020,2592,HY-VEE DRUGSTORE / MARSHALLTOWN,1712 S CENTER  ST,MARSHALLTOWN,50158,POINT (-92.91250500000001 42.027531),64,MARSHALL,1062200,WHITE RUM,35,BACARDI USA INC,43128,BACARDI SUPERIOR,6,"1,750",$15.00,$22.50,1,$22.50,1.75,0.46
INV-24689900038,01/21/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1031100,AMERICAN VODKAS,434,LUXCO INC,36305,HAWKEYE VODKA PET,12,750,$3.34,$5.01,12,$60.12,9,2.37
INV-24690600031,01/21/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1031200,AMERICAN FLAVORED VODKA,380,PHILLIPS BEVERAGE,41989,UV CAKE,12,750,$6.50,$9.75,12,$117.00,9,2.37
INV-24689800004,01/21/2020,3881,7 RAYOS LIQUOR STORE,120 E MAIN ST,MARSHALLTOWN,50158,POINT (-92.9104 42.049166),64,MARSHALL,1012100,CANADIAN WHISKIES,260,DIAGEO AMERICAS,10809,CROWN ROYAL REGAL APPLE,6,"1,750",$31.99,$47.99,6,$287.94,10.5,2.77
INV-24691300007,01/21/2020,5303,CASEY'S GENERAL STORE # 3508/ MARSHA,108 IOWA AVE W,MARSHALLTOWN,50158,POINT (-92.916279 42.00706),64,MARSHALL,1082000,IMPORTED CORDIALS & LIQUEURS,192,"MAST-JAGERMEISTER US, INC",65254,JAGERMEISTER LIQUEUR,24,375,$6.52,$9.78,6,$58.68,2.25,0.59
